id_venda,id_cliente,data_venda,categoria,valor_venda,quantidade,desconto,devolvido,pago,forma_pagamento,cidade_entrega,obs
3060,719.0,2024-11-03 00:00:00,Eletrônicos,2053.2,2.0,0.0,False,True,pix,CTBA,
2080,833.0,2025-09-22 00:00:00,Acessórios,48.56,1.0,0.0,False,True,boleto,Curitiba,ok
221,806.0,2024-04-01 00:00:00,Acessórios,29.57,0.0,1.0,False,True,Cartão ,POA,telefone inválido
6343,289.0,2023-11-21 00:00:00,Acessórios,82.22,1.0,0.15,False,True,boleto,sao paulo,ok
4403,967.0,2025-08-25 00:00:00,Eletrônicos,964.5,1.0,0.0,False,True,dinheiro,porto alegre,cliente reclamou
3008,466.0,2024-05-25 00:00:00,Alimentos,148.31,5.0,0.0,False,True,boleto,  Fortaleza ,
461,,2023-07-12 00:00:00,Informática,683.84,1.0,0.0,False,True,,SÃOPAULO,ok
6225,1486.0,2024-06-18 00:00:00,Escritório,180.41,1.0,0.1,False,True,, BH  ,
6091,294.0,2022-10-05 00:00:00,Acessórios,59.86,2.0,0.0,False,True,cartao,BH,ok
5436,1144.0,2022-06-13 00:00:00,Acessórios,36.54,1.0,0.0,False,True,pix,SJC,
4850,905.0,2025-05-27 00:00:00,Alimentos,20.73,1.0,0.0,False,True,pix,  Goiania,
4424,77.0,2022-05-14 00:00:00,Informática,3215.81,4.0,0.0,False,True,pix,SP,ok
1090,370.0,2024-07-06 00:00:00,,47.74,1.0,0.0,False,True,pix,Niteroi,Entrega atrasada
1332,1393.0,2023-02-20 00:00:00,Acessórios,46.28,1.0,0.0,False,True,Cartão ,Sao Paulo Centro,
6645,488.0,2022-08-07 00:00:00,Escritório,159.73,1.0,0.15,False,True,Cartão ,SãoPaulo,telefone inválido
1487,91.0,2022-11-11 00:00:00,Eletrônicos,1601.81,2.0,0.0,False,True,,,
3888,199.0,2023-10-14 00:00:00,Eletrônicos,779.17,1.0,0.0,False,True,Cartão ,sp,
108,570.0,2023-07-07 00:00:00,Eletrônicos,564.83,1.0,0.0,False,True,cartao,GOIANIA,telefone inválido
4679,272.0,2024-05-02 00:00:00,Informática,684.98,1.0,0.0,False,True,Cartão ,  ZONA SUL,
4585,806.0,2024-06-09 00:00:00,Acessórios,49.3,1.0,0.0,False,True,,Cuirtiba,Entrega atrasada
2913,291.0,2023-12-01 00:00:00,Informática,3350.55,,0.0,False,True,dinheiro,fortaleza,ok
4695,2.0,2023-05-28 00:00:00,Informática,1834.09,2.0,0.0,False,True,cartao,São Paluo ,
6607,1034.0,2024-11-28 00:00:00,Móveis,1445.12,1.0,0.1,False,True,dinheiro,SãoPaulo  ,telefone inválido
1107,393.0,2022-07-23 00:00:00,Informática,460.44,1.0,0.05,False,True,,  Niteroi  ,ok
5679,1163.0,2023-02-05 00:00:00,Brinquedos,180.0,5.0,0.0,False,True,cartao,GOIANIA,cliente reclamou
6850,543.0,2025-05-17 00:00:00,Eletrônicos,724.0,1.0,0.0,False,True,pix,goiania,telefone inválido
2468,1187.0,2024-01-22 00:00:00,Eletrônicos,465.12,1.0,0.0,False,True,cartao,  Sao Paulo  ,ok
4921,94.0,2022-10-28 00:00:00,Alimentos,26.07,1.0,0.0,False,True,dinheiro,SaoJ ose dos Campos,cliente reclamou
4381,101.0,2024-11-26 00:00:00,Brinquedos,314.6,4.0,0.0,False,True,Cartão ,CURITIBA,Entrega atrasada
5533,688.0,2022-01-16 00:00:00,Eletrônicos,1458.96,2.0,0.0,False,True,,,Entrega atrasada
2411,1238.0,2025-01-03 00:00:00,Eletrônicos,537.7,1.0,0.1,False,True,, SÃO PAULO ,ok
240,1014.0,2023-11-06 00:00:00,Alimentos,59.77,2.0,0.0,False,True,boleto,curitiba,
4557,619.0,2022-07-16 00:00:00,Móveis,1244.55,1.0,0.0,False,True,dinheiro,Manaus,ok
6769,1165.0,2025-01-30 00:00:00,Informática,1948.17,2.0,0.0,False,True,Cartão ,Sao Paulo,
6406,578.0,2024-08-22 00:00:00,Alimentos,31.7,2.0,0.05,False,True,boleto,RIO DE AJNEIRO,
6365,1062.0,2022-11-09 00:00:00,Escritório,1076.06,4.0,0.0,False,True,cartao,SP,Entrega atrasada
4930,1080.0,2023-04-03 00:00:00,Acessórios,41.28,1.0,0.0,False,True,cartao,salvador,
3782,190.0,2025-07-19 00:00:00,Escritório,192.04,1.0,0.0,False,True,Cartão ,,ok
560,164.0,2023-09-15 00:00:00,Eletrônicos,1244.87,2.0,0.0,False,True,Cartão ,sp,ok
194,1009.0,2024-05-16 00:00:00,Informática,906.41,1.0,0.0,False,True,Cartão ,NITEROI,telefone inválido
4272,649.0,2025-01-22 00:00:00,Brinquedos,219.71,5.0,0.0,False,True,pix,SAO PAULO,telefone inválido
4345,981.0,2022-03-29 00:00:00,Informática,1717.54,2.0,0.0,False,True,pix,Sao Jose dos Camops,cliente reclamou
5677,731.0,2024-03-14 00:00:00,Informática,1633.76,2.0,0.0,False,True,cartao,sp,
219,1090.0,2024-07-01 00:00:00,Acessórios,65.77,1.0,0.0,False,True,Cartão ,CTBA,telefone inválido
4777,105.0,2023-02-30,Escritório,252.15,1.0,0.0,False,True,,Campinas,
3851,481.0,2024-01-14 00:00:00,Eletrônicos,533.69,1.0,0.0,False,True,Cartão ,sp,Entrega atrasada
1886,1160.0,2022-08-19 00:00:00,Eletrônicos,655.82,1.0,0.0,False,True,dinheiro,Brasília,
4817,208.0,2023-08-12 00:00:00,Escritório,343.38,2.0,0.0,False,True,boleto,Goiania,Entrega atrasada
2945,155.0,2022-10-30 00:00:00,Escritório,398.26,2.0,0.0,False,True,dinheiro,BH,Entrega atrasada
2956,413.0,2024-12-27 00:00:00,Eletrônicos,1730.55,2.0,0.0,False,True,pix,Porto Algere,telefone inválido
5379,157.0,2024-02-11 00:00:00,Eletrônicos,358.48,1.0,0.0,False,True,Cartão ,CBTA,cliente reclamou
5876,685.0,2025-08-14 00:00:00,Acessórios,51.32,1.0,0.0,False,True,boleto,,ok
3304,307.0,2029-12-25 00:00:00,Acessórios,83.2,2.0,0.05,False,False,cartao,SJC,
1823,952.0,2022-02-12 00:00:00,Escritório,145.03,1.0,0.0,False,True,Cartão ,SÃOP AULO,telefone inválido
1339,1086.0,2023-06-03 00:00:00,Móveis,1501.74,1.0,0.0,False,True,,SAO PAULO CENTRO,Entrega atrasada
1389,115.0,2023-12-26 00:00:00,Informática,3719.67,4.0,0.0,True,True,,Zona Sul,Entrega atrasada
769,1456.0,2025-03-21 00:00:00,Escritório,438.53,2.0,0.0,False,True,cartao,MANUAS ,Entrega atrasada
2379,685.0,2025-05-07 00:00:00,Informática,2301.69,2.0,0.0,False,True,,,ok
5364,919.0,2022-02-22 00:00:00,Informática,3318.65,4.0,0.0,False,True,dinheiro,RIO  ,cliente reclamou
6610,1123.0,2022-06-07 00:00:00,Eletrônicos,825.22,1.0,0.0,False,True,cartao,,
420,117.0,2025-08-13 00:00:00,Escritório,204.31,1.0,0.0,False,True,cartao, NITEROI,
3144,508.0,2023-04-24 00:00:00,Eletrônicos,494.83,1.0,0.1,False,True,pix,  porto alegre,telefone inválido
5166,170.0,2024-12-05 00:00:00,Informática,869.0,1.0,0.0,False,True,cartao, ,
6683,998.0,2025-02-15 00:00:00,,252.41,1.0,0.0,False,True,Cartão ,Curitiba,
844,695.0,2022-10-09 00:00:00,Informática,906.76,1.0,0.0,False,True,,,ok
5582,13.0,2025-02-09 00:00:00,Alimentos,30.96,2.0,0.0,True,True,boleto,Rio,
3748,743.0,2023-09-20 00:00:00,Alimentos,70.22,2.0,0.0,False,True,, Curitiba,telefone inválido
6864,232.0,2023-11-08 00:00:00,Eletrônicos,0.0,2.0,0.05,False,True,pix,  SAO PAULO CENTRO,Entrega atrasada
4360,1291.0,2024-08-09 00:00:00,Informática,1234.85,1.0,0.0,False,True,cartao,SãoPaulo,Entrega atrasada
5050,932.0,2025-01-06 00:00:00,Alimentos,63.42,3.0,0.0,False,True,cartao,Rio,
733,823.0,2023-05-16 00:00:00,Informática,940.18,1.0,0.0,False,True,dinheiro,Sao Paulo Centro,Entrega atrasada
5862,1035.0,2024-02-21 00:00:00,Acessórios,33.59,1.0,0.0,True,True,cartao,FORTALEZA,Entrega atrasada
2146,389.0,2022-10-19 00:00:00,Escritório,188.04,1.0,0.0,False,True,cartao,Salvador,Entrega atrasada
3957,520.0,2025-03-04 00:00:00,Eletrônicos,488.66,1.0,0.0,False,True,boleto,Cuirtiba,
1032,247.0,2023-01-06 00:00:00,Eletrônicos,685.85,1.0,0.0,False,True,dinheiro,uCritiba,telefone inválido
2619,1062.0,2024-11-19 00:00:00,Informática,1455.06,1.0,0.0,False,True,boleto,Niteroi,cliente reclamou
3268,16.0,2025-07-02 00:00:00,Eletrônicos,343.98,1.0,0.0,False,True,boleto, r j ,Entrega atrasada
5667,1389.0,2022-09-14 00:00:00,Acessórios,42.04,1.0,0.0,False,True,,BELO HORIZONTE,Entrega atrasada
3830,878.0,2025-03-05 00:00:00,Escritório,270.7,1.0,0.0,False,True,pix,ctba,
1543,1114.0,2023-04-28 00:00:00,Móveis,5093.33,3.0,0.0,False,True,cartao,SJC  ,cliente reclamou
2144,175.0,2022-06-15 00:00:00,Eletrônicos,433.82,1.0,0.0,False,True,Cartão ,SJC,
5603,199.0,2022-06-18 00:00:00,Acessórios,108.11,2.0,0.0,False,True,Cartão ,SJC,cliente reclamou
5168,131.0,2023-11-25 00:00:00,Eletrônicos,1807.25,3.0,0.0,False,True,,  sao paulo centro  ,telefone inválido
1743,1061.0,2025-04-28 00:00:00,Informática,907.22,1.0,0.0,False,True,boleto,salvador,cliente reclamou
3995,1131.0,2023-03-27 00:00:00,Informática,757.28,1.0,0.0,False,True,pix,MANAUS,
2795,821.0,2024-04-05 00:00:00,Eletrônicos,488.26,1.0,0.0,True,True,cartao,campinas,Entrega atrasada
5556,481.0,2022-09-12 00:00:00,Brinquedos,209.52,5.0,0.0,False,True,Cartão ,GOIANIA,ok
4083,936.0,2024-06-02 00:00:00,Informática,741.93,1.0,0.0,False,True,cartao,NITERÓI,
2005,939.0,2022-12-19 00:00:00,Escritório,196.33,1.0,0.0,False,True,,SA OPAULO CENTRO,cliente reclamou
4280,975.0,2023-05-06 00:00:00,Móveis,1460.12,1.0,0.0,False,True,pix, Fortaleza  ,ok
5111,1137.0,2023-01-01 00:00:00,,94.79,4.0,0.05,False,True,cartao,BH,
2364,210.0,2025-08-26 00:00:00,Brinquedos,185.59,4.0,0.0,False,True,boleto,  Recife  ,
6097,1311.0,2023-07-06 00:00:00,Eletrônicos,1681.83,2.0,0.0,False,True,boleto,itnerior,ok
4409,417.0,2025-06-10 00:00:00,Escritório,188.11,1.0,0.0,False,True,,sp ,Entrega atrasada
526,102.0,2022-11-12 00:00:00,,151.94,3.0,0.0,False,True,pix,  rj  ,Entrega atrasada
303,123.0,2025-02-14 00:00:00,Informática,0.0,1.0,0.0,False,True,cartao,poa,cliente reclamou
378,399.0,2022-07-01 00:00:00,Eletrônicos,1923.7,,0.0,False,True,dinheiro,bh,ok
2901,1189.0,2023-04-15 00:00:00,Brinquedos,350.07,5.0,0.0,False,True,pix,Sao Paulo Centro,
3484,441.0,2022-08-07 00:00:00,Eletrônicos,798.36,1.0,0.0,False,True,cartao,Interior,ok
4259,163.0,2024-10-25 00:00:00,Móveis,1354.06,1.0,0.0,False,True,pix,porto alegre,Entrega atrasada
3056,171.0,2024-01-16 00:00:00,Eletrônicos,647.28,1.0,0.0,False,True,cartao,RIO DE JANEIRO,
4810,683.0,2023-06-05 00:00:00,Acessórios,33.58,1.0,0.1,False,True,,Goiania,
4060,973.0,2022-08-25 00:00:00,Acessórios,54.01,1.0,0.0,False,True,cartao,NITEROI,Entrega atrasada
5777,880.0,2025-07-18 00:00:00,Informática,846.42,1.0,0.0,False,True,pix,Zona Sul,Entrega atrasada
956,1467.0,2025-08-18 00:00:00,Eletrônicos,682.51,1.0,0.05,False,True,,ctba,
4938,1006.0,2022-10-19 00:00:00,Acessórios,31.95,1.0,0.1,False,True,dinheiro,salvador,cliente reclamou
3140,746.0,2025-03-02 00:00:00,Alimentos,74.11,5.0,0.0,False,True,Cartão ,  Brasília,Entrega atrasada
1626,155.0,2025-03-24 00:00:00,Escritório,466.07,3.0,0.0,False,True,dinheiro,recife,Entrega atrasada
6135,784.0,2023-07-03 00:00:00,Informática,2915.59,4.0,0.0,False,True,,Brasília,ok
1923,342.0,2023-12-28 00:00:00,Escritório,246.1,1.0,0.0,False,True,boleto,bh,ok
599,1171.0,2029-12-25 00:00:00,Acessórios,57.67,1.0,0.0,False,True,cartao,CTBA  ,
209,1002.0,2025-01-15 00:00:00,Móveis,891.87,1.0,0.0,False,True,Cartão ,Porto Alegre,cliente reclamou
2281,924.0,2025-07-15 00:00:00,,523.55,3.0,0.0,False,False,cartao,  ctba,telefone inválido
4468,608.0,2025-03-08 00:00:00,Escritório,247.92,1.0,0.0,False,True,cartao,NITEROI,
4282,1023.0,2024-10-10 00:00:00,Móveis,5657.71,4.0,0.0,False,True,dinheiro,bh,cliente reclamou
3154,374.0,2023-02-30,Acessórios,146.42,4.0,0.0,True,True,boleto,Porto Alegre,
4797,841.0,2022-04-03 00:00:00,Móveis,1527.48,2.0,0.3,False,True,, RJ  ,
3611,795.0,2023-07-26 00:00:00,Brinquedos,317.51,4.0,0.0,False,True,cartao,Curitiba,cliente reclamou
3261,24.0,2024-08-12 00:00:00,,184.07,1.0,0.0,False,True,Cartão ,belo horizonte,telefone inválido
2069,30.0,2025-10-21 00:00:00,Escritório,130.55,1.0,0.0,False,True,boleto,Fortlaeza,
6874,29.0,2024-10-07 00:00:00,Brinquedos,154.76,2.0,0.15,False,True,Cartão ,fortaleza,ok
2886,1230.0,2024-02-08 00:00:00,Alimentos,37.97,2.0,0.0,False,True,,rio,ok
3226,910.0,2023-06-14 00:00:00,Acessórios,45.49,1.0,0.0,False,True,dinheiro,CAMPINAS ,ok
4660,972.0,2025-09-12 00:00:00,,392.83,6.0,0.0,False,True,dinheiro, Rio,telefone inválido
4546,945.0,2023-02-04 00:00:00,Brinquedos,179.7,3.0,0.0,False,True,Cartão ,,
6753,702.0,2024-06-15 00:00:00,Eletrônicos,623.48,1.0,0.0,False,True,pix,FORTALEZA,
4372,1049.0,2025-06-10 00:00:00,Brinquedos,69.39,1.0,0.0,False,True,,rio de janeiro,ok
5434,1078.0,2024-07-29 00:00:00,Eletrônicos,750.8,1.0,0.0,False,True,,Campinas  ,cliente reclamou
965,235.0,2025-08-15 00:00:00,Móveis,2971.68,2.0,0.0,False,True,dinheiro,Porto Alegre,telefone inválido
1590,250.0,2022-08-25 00:00:00,Alimentos,42.52,2.0,0.0,False,True,cartao,sp  ,cliente reclamou
3114,179.0,2022-03-21 00:00:00,Brinquedos,217.68,3.0,0.0,False,True,pix,SP,
2803,1138.0,2024-09-06 00:00:00, Móveis ,775.42,1.0,0.0,False,True,dinheiro, rio de janeiro  ,cliente reclamou
6493,386.0,2025-01-13 00:00:00,Eletrônicos,728.32,1.0,0.0,False,True,boleto,SaoPaulo,telefone inválido
4182,7.0,2024-01-10 00:00:00,Escritório,150.24,1.0,0.0,False,True,, Manaus ,Entrega atrasada
1271,893.0,2023-01-04 00:00:00,Alimentos,69.47,4.0,0.0,False,True,cartao,POA,cliente reclamou
1563,1158.0,2022-06-10 00:00:00,Eletrônicos,1042.28,2.0,0.1,False,True,Cartão ,RJ,ok
2747,1.0,2025-01-10 00:00:00,Informática,796.57,1.0,0.1,False,True,cartao,Brasília,
4741,762.0,2022-05-31 00:00:00,Escritório,79.04,1.0,0.0,False,True,pix,Sao Paulo,ok
2288,294.0,2024-05-11 00:00:00,Escritório,245.62,1.0,0.0,False,True,cartao, salvador ,
5748,772.0,2024-08-13 00:00:00,Informática,1728.49,2.0,0.0,False,True,dinheiro,ZONA SUL,telefone inválido
980,115.0,2023-10-31 00:00:00,Informática,3641.67,3.0,0.0,False,True,,são paulo,ok
3674,628.0,2023-07-12 00:00:00,Escritório,182.07,1.0,0.0,False,True,pix,SP,cliente reclamou
5290,178.0,2022-02-16 00:00:00,,870.94,1.0,0.05,False,True,cartao,Rio,
144,879.0,2024-12-29 00:00:00,Informática,1200.5,1.0,0.0,False,True,dinheiro,Salvador,ok
2305,830.0,2024-03-09 00:00:00,Móveis,1391.11,1.0,0.0,False,True,,Sao Jose dos Campos,
184,984.0,2023-02-04 00:00:00,Brinquedos,211.92,3.0,0.0,False,True,dinheiro,  porto alegre ,ok
6837,998.0,2025-10-25 00:00:00,Informática,523.73,1.0,0.1,False,True,cartao,Porto Alegre,telefone inválido
2682,685.0,2022-04-23 00:00:00,,696.78,1.0,0.0,False,True,cartao,  ,
5617,1019.0,2023-08-24 00:00:00,Informática,1008.86,1.0,0.05,False,True,pix,Fortaleza,ok
5246,1082.0,2023-06-19 00:00:00,Informática,3398.72,4.0,0.0,False,True,,recife,Entrega atrasada
1932,,2025-07-01 00:00:00,Informática,833.39,2.0,0.0,False,True,cartao,Rio,
979,745.0,2024-11-05 00:00:00,Alimentos,83.73,3.0,0.0,False,True,boleto,CTBA,ok
4247,432.0,2023-10-29 00:00:00,Móveis,7636.21,5.0,0.0,False,True,,cuirtiba,
4846,815.0,2024-11-13 00:00:00,Acessórios,142.42,2.0,0.0,False,True,Cartão , Sao Jose dos Campos  ,telefone inválido
207,22.0,2025-08-08 00:00:00,Informática,1764.75,2.0,0.0,False,True,pix,MANAUS,
726,447.0,2022-08-05 00:00:00,Informática,723.59,1.0,0.0,False,True,Cartão ,SP ,ok
4214,845.0,2023-09-25 00:00:00,Escritório,160.97,1.0,0.15,False,True,pix,bh,
730,676.0,2025-03-03 00:00:00,Acessórios,62.46,1.0,0.0,False,True,dinheiro,MANAUS,
1050,638.0,2022-09-26 00:00:00,Brinquedos,216.45,3.0,0.15,False,True,,  CURITIBA,telefone inválido
3520,276.0,2023-11-18 00:00:00,Informática,2963.24,2.0,0.0,False,True,pix,sp,ok
6718,796.0,2024-03-07 00:00:00,Escritório,186.25,1.0,0.0,False,True,pix,Recife,ok
2370,778.0,2025-07-27 00:00:00,Móveis,5720.75,4.0,0.0,False,True,Cartão ,RIO DE JANEIRO,
5987,166.0,2024-01-16 00:00:00,Eletrônicos,1935.98,4.0,0.0,False,True,Cartão ,  SAO JOSE DOS CAMPOS  ,cliente reclamou
5573,7.0,2024-01-08 00:00:00,Acessórios,34.07,1.0,0.0,False,True,Cartão ,Rio de Janeiro,telefone inválido
4350,351.0,2023-12-28 00:00:00,Informática,616.22,1.0,0.0,False,True,pix,Goiaina,Entrega atrasada
2603,869.0,2024-03-31 00:00:00,Informática,1234.24,1.0,0.0,False,True,cartao,BRASÍLIA,
586,1303.0,2022-08-31 00:00:00,Brinquedos,-193.26,3.0,0.0,False,True,Cartão ,Rio,telefone inválido
3786,79.0,2023-05-08 00:00:00,Alimentos,51.18,2.0,0.0,False,True,Cartão ,são paulo,telefone inválido
2734,410.0,2024-05-09 00:00:00,Eletrônicos,485.16,1.0,0.0,False,True,,  BH  ,
424,220.0,2023-05-29 00:00:00,Eletrônicos,712.55,1.0,0.0,False,True,Cartão ,SJC,ok
5295,600.0,2023-04-27 00:00:00,Acessórios,60.03,2.0,0.3,False,True,boleto,Porto Alegre,
2575,750.0,2023-01-26 00:00:00,Escritório,273.45,3.0,0.0,False,True,boleto,Goiania,telefone inválido
1604,173.0,2022-12-24 00:00:00,Escritório,351.43,2.0,0.1,False,True,Cartão ,Soa Paulo,cliente reclamou
4623,199.0,2023-11-16 00:00:00,Escritório,0.0,1.0,0.0,False,True,,  sao paulo ,
5167,1172.0,2025-04-30 00:00:00,Escritório,712.43,,0.0,False,True,dinheiro,FORTALEZA,
1001,371.0,2024-04-08 00:00:00,Escritório,247.25,2.0,0.0,False,True,Cartão , RIO,telefone inválido
415,595.0,2024-03-06 00:00:00,,281.63,4.0,0.0,False,True,boleto,VILA VELHA,
5302,1456.0,2022-08-10 00:00:00,Brinquedos,212.59,4.0,0.0,False,True,pix,fortalzea,
3441,870.0,2023-09-20 00:00:00,Alimentos,21.01,1.0,0.05,False,True,dinheiro,INTERIOR,cliente reclamou
5812,1197.0,2023-01-05 00:00:00,Acessórios,30.3,1.0,0.15,False,True,pix,niterói,telefone inválido
2806,985.0,2023-09-28 00:00:00,Escritório,492.31,2.0,0.0,False,True,boleto,Zona Sul,ok
2459,2.0,2024-03-05 00:00:00,Eletrônicos,0.0,3.0,0.0,False,True,boleto,goiania,Entrega atrasada
3907,,2024-10-15 00:00:00,Eletrônicos,403.66,1.0,0.0,False,True,,sao paulo,cliente reclamou
5345,,2024-08-17 00:00:00,Brinquedos,109.86,3.0,0.0,False,True,cartao,São Paulo  ,
13,49.0,2025-01-19 00:00:00,Eletrônicos,473.18,1.0,0.0,False,True,Cartão ,sp,
1376,483.0,2023-10-01 00:00:00,Alimentos,14.39,1.0,0.0,False,True,Cartão , sao paulo ,cliente reclamou
177,921.0,2024-08-06 00:00:00,Acessórios,69.36,1.0,0.0,False,True,dinheiro,brasília,
4026,721.0,2024-02-11 00:00:00,Brinquedos,9999999.99,-3.0,0.0,False,True,dinheiro,RIO DE JANEIRO,Entrega atrasada
6550,1202.0,2022-03-28 00:00:00,Eletrônicos,624.13,1.0,0.0,False,True,dinheiro,ZONA SUL,Entrega atrasada
4064,245.0,2025-06-17 00:00:00, Brinquedos  ,84.06,2.0,0.0,False,True,dinheiro,SP  ,Entrega atrasada
2562,1125.0,2023-02-03 00:00:00,Eletrônicos,783.75,,0.0,False,True,dinheiro,rio,cliente reclamou
24,526.0,2025-05-15 00:00:00,Escritório,245.24,1.0,0.0,False,True,dinheiro,,
5209,173.0,2022-03-15 00:00:00,Alimentos,61.58,3.0,0.0,False,True,cartao,  Manaus  ,telefone inválido
2626,527.0,2023-05-05 00:00:00,Alimentos,60.19,4.0,0.0,False,True,cartao, Goiania,cliente reclamou
5535,1302.0,2025-03-01 00:00:00,Brinquedos,348.73,5.0,0.0,False,True,Cartão ,PORTO ALEGRE,
2611,855.0,2023-12-19 00:00:00,Informática,1323.97,1.0,0.0,False,True,cartao,SP,
2512,48.0,2024-03-10 00:00:00,Informática,826.24,1.0,0.0,False,True,,Niteroi,
4492,167.0,2024-07-15 00:00:00,Eletrônicos,719.46,1.0,0.0,False,True,boleto,rj,telefone inválido
4498,1430.0,2025-03-06 00:00:00,Informática,1275.13,1.0,0.0,False,True,boleto,sp,ok
543,796.0,2022-08-24 00:00:00,Eletrônicos,1266.67,2.0,0.3,False,True,,RIO,Entrega atrasada
5815,286.0,2024-06-28 00:00:00,Eletrônicos,1018.67,1.0,0.0,False,True,boleto,Curitiba,cliente reclamou
3931,802.0,2029-12-25 00:00:00,Móveis,2334.5,1.0,0.0,False,True,pix,bh,Entrega atrasada
390,1119.0,2022-05-13 00:00:00,Móveis,2767.2,2.0,0.0,False,True,Cartão ,sp,ok
6451,657.0,2022-01-04 00:00:00,Eletrônicos,561.83,1.0,0.0,False,True,,VILA VELHA,
1955,162.0,2025-05-23 00:00:00,Eletrônicos,2056.87,3.0,0.0,False,True,cartao,Curitiba,cliente reclamou
3829,,2024-10-28 00:00:00,Informática,1571.5,2.0,0.15,False,True,cartao,SALVADOR,Entrega atrasada
3947,872.0,2023-10-15 00:00:00,Alimentos,113.71,4.0,0.1,False,True,,CTBA,Entrega atrasada
2816,,2022-06-28 00:00:00,Eletrônicos,1332.19,2.0,0.0,False,True,boleto, NITEROI  ,telefone inválido
2768,1123.0,2023-12-28 00:00:00,Escritório,419.11,3.0,0.0,False,True,pix,ZONA SUL,cliente reclamou
1106,1166.0,2024-04-04 00:00:00,Escritório,474.58,3.0,0.0,False,True,boleto,Manaus,ok
5358,479.0,2024-03-14 00:00:00,Informática,468.26,1.0,0.0,False,True,pix,Campinsa,
4987,,2023-10-18 00:00:00,Escritório,241.19,3.0,0.0,False,True,,rio de janeiro,
3373,117.0,2022-04-30 00:00:00,Alimentos,49.98,3.0,0.0,False,True,,SP,telefone inválido
4275,,2024-08-07 00:00:00,,376.44,2.0,0.0,True,True,dinheiro,sp,Entrega atrasada
3483,490.0,2023-09-23 00:00:00,Escritório,414.62,2.0,0.0,True,False,,manaus,cliente reclamou
6749,1084.0,2022-02-20 00:00:00,Escritório,302.84,2.0,0.0,False,True,cartao,SP,
3105,94.0,2024-08-14 00:00:00,Eletrônicos,1300.88,2.0,0.0,False,True,pix, rio de janeiro  ,
4362,1091.0,2022-06-05 00:00:00,Informática,4494.67,5.0,0.0,False,True,boleto,belo horizonte,cliente reclamou
5738,967.0,2025-04-22 00:00:00,Acessórios,83.01,2.0,0.0,False,True,Cartão ,SAO PAULO CENTRO,
6407,108.0,2025-02-07 00:00:00,Eletrônicos,773.01,1.0,0.0,False,True,pix,POA,ok
5680,620.0,2023-02-03 00:00:00,Informática,1190.79,1.0,0.0,False,True,,PORTO ALEGRE,
6382,846.0,2022-11-27 00:00:00,Escritório,260.21,1.0,0.0,False,True,Cartão ,SÃO PUALO,
3015,1032.0,2029-12-25 00:00:00,Eletrônicos,667.12,1.0,0.0,False,True,cartao,SJC ,ok
6641,553.0,2023-01-01 00:00:00,Eletrônicos,0.0,1.0,0.0,False,True,pix,sp,telefone inválido
6970,623.0,2024-10-30 00:00:00,Informática,1149.44,1.0,0.0,False,True,pix,ZONA SUL,telefone inválido
5027,928.0,2024-03-26 00:00:00,Brinquedos,116.69,2.0,0.0,False,True,boleto,sp,
1433,313.0,2023-02-06 00:00:00,Acessórios,31.9,1.0,0.0,False,True,pix,SãoPaulo,ok
129,106.0,2022-08-27 00:00:00,Eletrônicos,1066.33,2.0,0.0,False,True,cartao,Campinas  ,ok
3179,205.0,2023-08-29 00:00:00,Escritório,173.76,1.0,0.0,False,True,, SP,cliente reclamou
5420,111.0,2022-01-28 00:00:00,Acessórios,51.33,2.0,0.1,False,True,, sp  ,Entrega atrasada
5329,481.0,2024-09-07 00:00:00,Acessórios,50.22,1.0,0.0,False,True,,  Sao Paulo  ,ok
2000,316.0,2022-09-22 00:00:00,Acessórios,34.19,1.0,0.0,False,True,,Goiania  ,ok
1880,214.0,2023-08-09 00:00:00,Informática,1015.83,1.0,0.0,False,True,cartao,  Belo Horizonte,Entrega atrasada
1908,1143.0,2029-12-25 00:00:00,Eletrônicos,1283.54,2.0,0.0,False,True,boleto,Interior,cliente reclamou
3454,,2023-05-03 00:00:00,Escritório,214.13,1.0,0.0,False,True,cartao,curitiba,
145,,2022-07-05 00:00:00,Eletrônicos,636.44,1.0,0.0,False,True,,são paulo,telefone inválido
2632,,2024-01-07 00:00:00,Eletrônicos,889.47,1.0,0.0,False,True,cartao,niteroi ,ok
5808,123.0,2025-06-18 00:00:00,Eletrônicos,511.52,1.0,0.0,False,True,pix,,
1416,1104.0,2023-05-04 00:00:00,Eletrônicos,608.12,1.0,0.0,False,True,,salvador,
6738,840.0,2023-11-15 00:00:00,Eletrônicos,503.77,1.0,0.0,False,True,pix,,ok
5274,817.0,2023-04-22 00:00:00,Escritório,159.89,1.0,0.0,False,True,pix,Rio,
1123,1474.0,2022-07-11 00:00:00,Eletrônicos,666.66,1.0,0.0,False,False,,Barsília,cliente reclamou
4569,67.0,2022-02-12 00:00:00,Informática,984.51,1.0,0.0,False,True,cartao,rio de janeiro,Entrega atrasada
1556,481.0,2023-05-13 00:00:00,Informática,1038.85,1.0,0.0,False,True,,braslíia,Entrega atrasada
